,Unnamed: 0,prompt,opt1,opt2,pred,act,lang,label
6176,189,Alájẹ fẹnu nulẹ̀ bí i adìẹ ni àwọn tó wá sí ibi ìnáwó wa lánàá,Alájẹ jù ni àwọn tọ́ wá sí ibi ìnáwó wa lánàá,Àwọn tọ́ wá sí ibi ìnáwó wa lánàá wọn ò rí óunjẹ jẹ,0,1,yo,wrong
6177,190,Báyọ̀ gbọ̀ndí gbùú lẹ́yìn tó jẹun tan kò gbọnwọ́ nǹkankan sáwo fún ẹni tó ta oúnjẹ fun,Báyọ̀ ò sanwó oúnjẹ lẹ́yìn tó jẹun tan,Báyọ̀ kó owó gọbọi wá sílé oúnjẹ lánàá,0,1,yo,wrong
6178,191,Alóńgẹ́ ti so iró nàá di òótọ́ mọ́ wa lọ́wọ́,Alóńgẹ́ mọ irọ́ pa gan,Alóńgẹ́ kì í pa irọ́,0,1,yo,wrong
6179,192,Àjẹfẹ̀-fun-fẹ̀yà ni Àdìmúlà jẹ níbi ìgbéyàwó tí a lọ lánàá,Àdìmúlà jẹ oúnjẹ tó pọ̀ níbi ìgbéyàwó tí a lọ lánàá,Ṣébí ẹ̀wà méjì péré ni Àdìmúlà jẹ níbi ìgbéyàwó tí a lọ lánàá,0,1,yo,wrong
6180,193,Àdìmúlà jẹ oúnjẹ díẹ̀ níbi ìgbéyàwó tí a lọ lánàá,Àdìmúlà jẹ oúnjẹ tó pọ̀ níbi ìgbéyàwó tí a lọ lánàá,Àdìmúlà ò jẹun púpọ níbi ìgbéyàwó tí a lọ lánàá,1,0,yo,wrong
6181,194,Àwọn ọlọ́pàá ti sọ fún ìjọba kí wọ́n pa gbogbo àwọn ẹlẹ́wọn,Àwọn ọlọ́pàá ti sọ fún ìjọba kí wọ́n ṣe sùúrù,Ìjọba ti gbé ìgbésẹ̀ lóri ọ̀rọ̀ àwọn ọlọ́pàá yìí,0,1,yo,wrong
6182,195,Dérelé má ń sọ ọ̀ọ́tọ́ ọ̀rọ̀,Kó sọ òótọ́ ọ̀rọ́ fún wa,Kó la ahọ́n rẹ̀ kalẹ̀,1,0,yo,wrong
6183,196,Ajíkòbí kò jayé tó fi kú,Ajíkòbí gbádùn gan/ Ajíkòbí jayé gan,Ajíkòbí ti wọ inú ọkọ̀,0,1,yo,wrong
6184,197,Wọ́n parọ́ ọ̀rọ̀ tó ṣẹlẹ̀ láàárín àlùfáà àti ọmọbìnrin náà,Wọn ti tú àṣírí ọ̀rọ̀ tó ṣẹlẹ̀ láàárín àlùfáà àti ọmọbìnrin kan,Wọn ò sọ bí ọ̀rọ̀ náà ṣe jẹ́,0,1,yo,wrong
6185,198,Alóńgẹ́ kò sọ ojú abẹ ọ̀rọ̀ náà níkòó,Alóńgẹ́ ti sọ ọ̀rọ̀ náà bó ṣe jẹ́,Alóńgẹ́ kì í jẹun púpọ̀,0,1,yo,wrong
6186,199,Àkànní ti rèwàlẹ̀ àsà,Àkànní ti kú,Àkànní wà láàyè,0,1,yo,wrong
6187,200,Àkànní ti ra ọkọ̀ tuntun,Àkànní ti kú,Àkànní wà láàyè,1,0,yo,wrong
6188,201,Ó pàpà rí yà he,Ó jẹ ìyà,Ó jẹ̀gbádùn,0,1,yo,wrong
6189,202,Adélaní ń tu bí ejò,Adélaní ń sọ̀rọ̀ pẹ̀lú ìbínú,Àlàbí ń sọ̀rọ̀ pẹ̀lẹ́pẹ̀lẹ́,0,1,yo,wrong
6190,203,Àwọn Olúwálé jẹ ìrẹsì tí wọ́n sè,Àwọn Olúwálé bínú gidigidi,Àwọn Olúwálé jẹ oúnjẹ,1,0,yo,wrong
6191,204,Ó yin ọ̀rọ̀ náà nù,Ó lagídí lórí ọ̀rọ̀ náà,Ó fara balẹ̀ lórí ọ̀rọ̀ náà,1,0,yo,wrong
6192,205,Olùkọ́ ti dẹni òkè,Olùkọ́ ti ẹni tí kò ní ohunkóhun mọ́,Olùkọ́ ti di ẹni tí ó ní ọ̀pọ̀lọpọ̀,1,0,yo,wrong
6193,206,Mo rára gbà á sí,Mi ò lè fara mọ́ ọn mọ́,Mo lè gbà á mọ́ra,1,0,yo,wrong
6194,207,Obìnrin ni ìwà ire,Obìnrin oníjàgídíjàgan,Obìnrin oníwà tútù,1,0,yo,wrong
6195,208,Ọlá ń jẹ tinu ẹyin,Ọlá ń gbádùn,Ọlá ń jẹ ìyà,1,0,yo,wrong
6196,209,Ọlá ń mu gaàrí,Ọlá ń gbádùn,Ọlá ń jẹ ìyà,0,1,yo,wrong
6197,210,Adé ń lọ́yà mi,Adé ń jàmí níyàn,Adé ń gbọ́ tèmi,0,1,yo,wrong
6198,211,Ẹ ṣá máa mìlíkì,Ẹ ṣá máa gbádùn,Ẹ ṣáa máa jìyà,1,0,yo,wrong
6199,212,Ọmọdé tí ó bá mọ ọwọ́ wẹ̀ á bá àgbà jẹun,"Ọmọdé tí ó bá mọ ìwàá wù, á súnmọ́ àwọn àgbà",Ọmọdé tí ó bá mọ ìwàá wù á jìnà sí àwọn àgbà,1,0,yo,wrong
6200,213,Òjó ń ṣiṣẹ́ bí eerin,Òjó ń ṣiṣẹ́ kárakára,Òjó ń ọ̀lẹ,1,0,yo,wrong
6201,214,Ó rá an níṣẹ́ dé ọlà,Ó rán an iṣẹ́ tí ó léwu,Ó rán an níṣẹ́ tó nì ààbò,1,0,yo,wrong
6202,215,Ó ń lọọgun tantan,Ó ń pariwo,Ó dákẹ́ jẹ́,0,1,yo,wrong
6203,216,Ó dákẹ́ sii,Ó ń pariwo,Ó dákẹ́ jẹ́,1,0,yo,wrong
6204,217,Táyé máa wín àwọn oníbàárà rẹ̀,Táyé máa ń lu àwọn oníbàárà rẹ̀ ní jìbìtì,Táyé jẹ́ olóòótọ́ sí àwọn oníbàárà rẹ̀,1,0,yo,wrong
6205,218,Ó kárí bọnú,Ó fajúro,Ó túraká,0,1,yo,wrong
6206,219,Ó fò kiri,Ó fajúro,Ó túraká,1,0,yo,wrong
6207,220,Àwọn àgbà ti ṣàdúrà fún Àjàdí,Àjàdí rí ìbínú àwọn tó jù ú lọ,Àjàdí rí ìyọ́nú àwọn tó jù ú lọ,1,0,yo,wrong
6208,221,Àjùmọ̀bí ò kan tàánú,Ènìyàn súnmọ́ni kò sọ pé kó ṣeni láàánú,Ènìyàn súnmọ́ni lè fa kó ṣeni láàánú,0,1,yo,wrong
6209,222,Àjùmọ̀bí lè ṣe ni láàánú,Ènìyàn súnmọ́ni kò sọ pé kó ṣeni láàánú,Ènìyàn súnmọ́ni lè fa kó ṣeni láàánú,1,0,yo,wrong
6210,223,"A kì í báni tan, ká fani nítan ya",Ènìyàn ẹni náà ló lè kó àbùkù bá ẹni,Ènìyàn ẹni náà ló lè kó ọlá bá ẹni,1,0,yo,wrong
6211,224,Oníyangí,Alákòóbá,Onígbọ̀wọ́,0,1,yo,wrong
6212,225,Òjó gbá ṣọṣọ lójú,Òjó wá àkóbá fún ara rẹ̀,Òjó ò wá àkóbá fún ara rẹ̀,0,1,yo,wrong
6213,226,Òjó yàgò fún ṣọṣọ,Òjó wá àkóbá fún ara rẹ̀,Òjó ò wá àkóbá fún ara rẹ̀,1,0,yo,wrong
6214,227,Igi gogoro má gún mi ojú,Ohun burúkú má ṣẹlẹ̀ síni,Ohun rere kó ṣẹlẹ̀ síni,0,1,yo,wrong
6215,228,Igi gogoro kò lè gún mi ojú,Ohun burúkú má ṣẹlẹ̀ síni,Ohun rere kó ṣẹlẹ̀ síni,1,0,yo,wrong
6216,229,Ayé ìwọ̀ntún ìwọ̀n òsì ni Àwẹ̀lé ń jẹ,Ayé ìjẹkújẹ ni Àwẹ̀lé ń jẹ,Ayé ìwọ̀ntuwọ̀nsì Àwẹ̀lé ń jẹ,1,0,yo,wrong
6217,230,Ají́gbọ́nini,Ọ̀lẹ tí kì í ṣiṣẹ́,Ènìyàn tí ó ṣiṣẹ́ kárakára,1,0,yo,wrong
6218,231,Ọlọ́mọ kan kò kúrò lágàn,Ènìyàn tí kò bí ju ọmọ kan lọ kò yàtọ̀ sí ènìyàn tí kò bí rárá,Ènìyàn tí ó bí ọmọ púpọ̀ yàtọ̀ sí ènìyàn tí kò bí rárá,0,1,yo,wrong
6219,232,A kì í sumí rírọ̀ sí tòsí,Ènìyàn kì í ṣe ohun tí kò dára fún àwọn tí ó yíi ká,Ènìyàn kì í ṣe ohun tí ó bàjẹ́ sí àwọn tí ó yí i ká,1,0,yo,wrong
6220,233,Ilé là ń tẹ̀kọ rírọ̀ sí,Ènìyàn kì í ṣe ohun tí kò dára fún àwọn tí ó yíi ká,Ènìyàn kì í ṣe ohun tí ó bàjẹ́ sí àwọn tí ó yí i ká,0,1,yo,wrong
6221,234,Ejò lọ́wọ́ nínú ọ̀rọ̀ yìí,Ọ̀rọ̀ yìí kò kàn rí bẹ́ẹ̀ lásán,Ọ̀rọ̀ yìí kàn rí bẹ́ẹ̀ ni,0,1,yo,wrong
6222,235,Àjànàkú ni Àjàní,Alágbára ni Àlàdí,Ọ̀lẹ ni Àjàdí,1,0,yo,wrong
6223,236,Bàbá mi ti fojú àánú wò mí,Bàbá mi bínú gidigidi,Bàbá mi yọ́nú gidigidi,1,0,yo,wrong
6224,237,Ọjọ́ ti ń rebi àná,Ilẹ̀ ti ń ṣú,Ilẹ̀ ti ń mọ́,1,0,yo,wrong
6225,238,Ọjọ́ kọ̀ tí ì rẹbi àná,Ilẹ̀ ti ń ṣú,Ilẹ̀ ti ń mọ́,0,1,yo,wrong
6226,239,Ó pàpà bu omi sùúrù mu,Ó pàpà fara balẹ̀,Ó pàdà da gbogbo rẹ̀ rú,1,0,yo,wrong
6227,240,Ó padà mu omi wàhálà,Ó pàpà fara balẹ̀,Ó pàdà da gbogbo rẹ̀ rú,0,1,yo,wrong
6228,241,A ó tú iṣu dé ìsàlẹ̀ ìkòkò,A ó sọ ẹ̀kúnrẹ́rẹ́ nípa ọ̀rọ̀ náà,A ó sọ́ ọ̀rọ̀ ná léréfèé,1,0,yo,wrong
6229,242,Olúwọlé baralẹ̀,Olúwọlé kọ̀jálẹ̀,Olúwọlé gbà,1,0,yo,wrong
6230,243,Ṣawoṣọ̀gbẹ̀rì ni Àdéọlá,Ènìyàn tí ó máa ń ṣe eléyìí ṣe tọ̀hun ni Adéọlá,Ènìyàn tí ó máa ń ṣe ohun ọ̀nà kan ṣoṣo ni Adéọlá,0,1,yo,wrong
6231,244,Àyìnlá fá Àjàlá lórí,Àyìnlá yan Àjàlá jẹ,Àyìnlá ṣe òtítọ́ sí Àjàlá,0,1,yo,wrong
6232,245,Àyì̀nlá dá Àjàlá lọ́lá,Àyìnlá yan Àjàlá jẹ,Àyìnlá ṣe òtítọ́ sí Àjàlá,1,0,yo,wrong
6233,246,Gbogbo yín ẹ lọ si mẹ̀dọ̀,Gbogbo yín ẹ lọ fi ara balẹ̀,Gbogbo yin ẹ lọ ká ọkàn sókè,1,0,yo,wrong
6234,247,Táíwò ti di abara méjì,Táíwò ti lóyún,Táíwò ò tí ì lóyún,1,0,yo,wrong
6235,248,Táíwò ò tí ì bímọ,Táíwò ti lóyún,Táíwò ò tí ì lóyún,0,1,yo,wrong
6236,249,Ó gàndí,Ó sálọ,Ó dúró,1,0,yo,wrong
6237,250,Ó ti sọ àwọn òbí rẹ̀ di ẹdun arinlẹ̀,Ó ti run gbogbo dúkìá àwọn òbí rẹ̀,Ó ti rà kún gbogbo dúkìá àwọn òbí rẹ̀,0,1,yo,wrong
6238,251,O tí sọ àwọn òbí rẹ̀ di onígba aṣọ,Ó ti run gbogbo dúkìá àwọn òbí rẹ̀,Ó ti rà kún gbogbo dúkìá àwọn òbí rẹ̀,1,0,yo,wrong
6239,252,Dé́lé dúró wámú nígbà tí ó gbùròó àwọn Ọlọ́pàá,Délé sálọ nígbà tí ó gbúròó àwọn Ọlọ́pàá,Délé dúró nígbà nígbà tí ó gbúròó àwọn Ọlọ́pàá,1,0,yo,wrong
6240,253,Ó ti róore lojú olórò,Ó ti rí wàhálà,Ó ti rí ìdẹ̀ra,1,0,yo,wrong
6241,254,Ẹ jẹ́ ká kó ọ̀rọ̀ náà síta,Ẹ jẹ́ kí á pa àṣírí ọ̀rọ̀ náà mọ́,Ẹ jẹ́ kí á tú pa àṣírí ọ̀rọ̀ náà mọ́,0,1,yo,wrong
6242,255,Oríre rẹ̀ ti fẹ́ gbìnàyá,Oríre rẹ̀ ti fẹ́ parí,Oríre rẹ̀ ṣẹ̀ṣẹ̀ bẹ̀rẹ̀,1,0,yo,wrong
6243,256,Ẹ jẹ̀bùrẹ́ awo olùgbẹ́bẹ̀,Ẹ má bínú,Ẹ má rọnú,1,0,yo,wrong
6244,257,Ẹ fàbínú yọ awo olúkòso,Ẹ má bínú,Ẹ má rọnú,0,1,yo,wrong
6245,258,Wọ́n fi ojú Adéyẹmí ríre lójúde Ọba,Wọ́n fìyà jẹ Adéyẹmí lójúde Ọba,Wọ́n dá Adéyẹmí lọ́lá lójúde Ọba,1,0,yo,wrong
6246,259,Eéṣe tí ò ń fẹ̀mí ṣe?,Kí ló dé tí o dúró láìṣe nǹkankan?,Kí ló dé tí ò ń ṣiṣẹ́ láìdáwọ́ dúró?,1,0,yo,wrong
6247,260,Jagun síwájú fún mi,Jẹ́ kí ohun burúkú ó padà wá ṣẹlẹ̀ síni,Jẹ́ kí ohun rere ó padà wá ṣẹlẹ̀ síni,1,0,yo,wrong
6248,261,Táyé ń fẹnu ròfọ́ ni,Táyé ń lérí ohun tí kò le ṣe ní,Táyé ń lérí ohun tó le ṣe ní,0,1,yo,wrong
6249,262,Wí bẹ́ẹ̀ ṣe bẹ́ẹ̀ ni Táyé,Táyé ń lérí ohun tí kò le ṣe ní,Táyé ń lérí ohun tó le ṣe ní,1,0,yo,wrong
6250,263,Kò séèrà lójú ọpọ́n,Olófòófó wà ní tòsí,Ẹlẹ́nubíbò wà ní tòsí,1,0,yo,wrong
6251,264,Lákíríboto ni Ìṣọ̀lá,Ìṣọ̀lá kò lè bá obìnrin lòpọ̀,Ìṣọ̀lá lè bá obìnrin lòpọ̀,0,1,yo,wrong
6252,265,Olú dúró kalẹ̀,Olú sálọ,Olú dúró,1,0,yo,wrong
6253,266,Àrèó ti wẹ̀ yán kànhìnkàhìn,Àrèó kò ní ẹ̀sùn kankan lọ́rùn,Àrèó ní èsùn púpọ̀ lọ́rùn,1,0,yo,wrong
6254,267,Gbádébọ̀ fẹ́ràn kí ó máa ṣàyàngbàǹgbà sí nǹkan,Gbádébọ̀ fẹ́ràn kí ó máa kọ́kọ́ ṣáájú nínú àwọn nǹkan,Gbádébọ̀ fẹ́ràn kí ó máa wà lẹ́yìn nínú àwọn nǹkan,0,1,yo,wrong
6255,268,Gbádébọ̀ fẹ́ràn kí ó máa káríbọnú sí nǹkan,Gbádébọ̀ fẹ́ràn kí ó máa kọ́kọ́ ṣáájú nínú àwọn nǹkan,Gbádébọ̀ fẹ́ràn kí ó máa wà lẹ́yìn nínú àwọn nǹkan,1,0,yo,wrong
6256,269,Ó dọyún dẹ̀jẹ̀ dídì sínú,Ó ti lóyún,Ó ti bímọ,0,1,yo,wrong
6257,270,Wọ́n ti gbẹ̀yìn bẹbọ jẹ́,Wọ́n ti padà wá ba ohun tí a ṣe tó dára jẹ́,Wọ́n ti padà wá tún ohun tí a ṣe tí kò dára ṣe,0,1,yo,wrong
6258,271,Àì̀ná yawọ́,Àìná ní ahun,Àìná máa ń fitọrọ,1,0,yo,wrong
6259,272,A ò ní fọ̀pá pọ̀ọ̀lọ̀pọọlọ pejò,A ò ní fa ọ̀rọ̀ náà gùn,A ó pẹ́ lórí ọ̀rọ̀ náà,1,0,yo,wrong
6260,273,Gòríà obì ni ọ̀rọ̀ yìí,Ọ̀rọ̀ yìí kò nítumọ̀,Ọ̀rọ̀ yìí nítumọ̀,1,0,yo,wrong
6261,274,"Agbé fọ́, omi sì tún dànù","Ìyá kú, ọmọ náà sì tún kú","Ìyá wà láàyè, ọmọ rẹ̀ náà sì wà láàyè",0,1,yo,wrong
6262,275,Fìka tótọ́símú remú,Ṣe ohun ńlá bí ohun kékeré?,Ṣe ohun kékeré bí ohun ńlá?,1,0,yo,wrong
6263,276,Àpáàrà ni iṣẹ́ yìí,Iṣẹ́ tí ó rọrùn ni iṣẹ́ yìí,Iṣẹ́ tí ó le gan ni iṣẹ́ yìí,0,1,yo,wrong
6264,277,Wọ́n ti fòrí pa Adéwùmí,Wọ́n ti fìyà jẹ Adéwùmí,Wọ́n ti dá Adéwùmí lọ́lá,1,0,yo,wrong
6265,278,Ìbùkún lawọ́,Ìbùkún máa ń fi nǹkan tọrọ,Ìbùkún máa ń tọrọ nǹkan,1,0,yo,wrong
6266,279,Àyìnlá ń jayé orí ẹ ní Ìlọrin,Àyìnlá ń gbádùn ara rẹ̀ n’Ílọrin,Àyìnlá ń jẹ ìyà ní Ìlọrin,1,0,yo,wrong
6267,280,Sàláwá wo ọ̀gá ẹ̀ lójú,Sàláwá wùwà àrínfín sí ọ̀gá rẹ̀,Sàláwá wùwà àpọ́nlé sí ọ̀gá rẹ̀,0,1,yo,wrong
6268,281,Àwọn ohun tí a ní ti fìdíjálẹ̀,Àwọn ohun tí a ní ti tán,Àwọn ohun tí a ní ti pọ̀ síi,0,1,yo,wrong
6269,282,Àdìó fọwọ́ fọ̀nná,Àdìó jẹ ìyà,Àdìó jẹ ìgbádùn,0,1,yo,wrong
6270,283,Àdìsá ki Òkété lọ́rùn,Àdìsá pàdánù ohun ńlá kan,Àdìṣá rí ohun ńlá gbà,1,0,yo,wrong
6271,284,O délé ayé lánàá,Ó kú lánàá,Ó yè lánàá,1,0,yo,wrong
6272,285,A ti fàwé ẹ̀ṣẹ̀ Tọ́pé ya,A ti dárí ji Tọ́pẹ́,A ti fìyà jẹ Tọ́pẹ́,1,0,yo,wrong
6273,286,Ó ti tasẹ̀ àgẹ̀rẹ̀,Ó ti ṣe àṣìṣe,Ó ti ṣe àṣepé,0,1,yo,wrong
6274,287,O kọsẹ̀ báre,Ó ti ṣe àṣìṣe,Ó ti ṣe àṣepé,1,0,yo,wrong
6275,288,Ẹ jẹ́ ká fúnná mọ́ ọn,Ẹ jẹ́ ká fi ipá mú un,Ẹ jẹ́ ká fi ẹ̀lẹ̀ mú un,0,1,yo,wrong
6276,289,Ojú ẹja ni ọ̀rọ̀ yìí,Ọ̀rọ̀ yìí rọrùn,Ọ̀rọ̀ yìí ṣòro,0,1,yo,wrong
6277,290,Ọlọ́mọ bí ẹdá ni ìyá Táyé,Ọmọ kan ṣoṣo ni ìyá Táyé bí,Ọmọ púpọ̀ ni ìyá Táyé bí,1,0,yo,wrong
6278,291,Òkòlò Ọ̀yọ́ ni Àjàlá,Ìlú mọ̀-ọ́n-ká Àjàlá,Àjàlá kì í ṣeni mímọ̀,0,1,yo,wrong
6279,292,O ó fò ṣánlẹ̀,Ó darúgbó,Ó dọmọdé,0,1,yo,wrong
6280,293,Mi ò bá Àwẹ̀lé nílé,Mi ò bá Àwẹ̀lé gẹ́gẹ́ bíi wúńdíá,Mo bá Àwèlé gẹ́gé bíi wúńdíá,0,1,yo,wrong
6281,294,Àdìó jálu afárá oyin,Àdìó kó sínú ewu,Àdìó wọ abẹ́ ààbò,1,0,yo,wrong
6282,295,Adéwálé ti tẹ ọká nírú mọ́lẹ̀,Adéwálé ti rí wàhálà,Adéwálé ti rí ìgbádún,0,1,yo,wrong
6283,296,Àdísá ti rugi oyin,Àdìṣá kó sínú wàhálà,Àdìsá kó sínú ìgbádùn,0,1,yo,wrong
6284,297,Àdìsá ti róyin pọ́nlá,Àdìṣá kó sínú wàhálà,Àdìsá kó sínú ìgbádùn,1,0,yo,wrong
6285,298,Àkàrá tú sépo,Àṣírí ti tú,Àṣírí ti bò,0,1,yo,wrong
6286,299,Olú ń tẹnubọlẹ̀ kiri,Olú ń rojọ́ kiri,Olú ń dákẹ́ kiri,0,1,yo,wrong
6287,300,Ṣẹ̀kẹ̀rẹ̀ tí ò ṣeé fọ̀pá lù ni Akínsànyà,Akínsànyà lára ẹgba jíjẹ,Akínsàyà lára ìgbádùn jíjẹ,1,0,yo,wrong
6288,301,Fọ́n yẹ̀pẹ̀ sójú àwọn ènìyàn,Dá ìwà burúkú tí ò ń hù dúró,Tẹ̀síwájú láti máa hu ìwà burúkú,0,1,yo,wrong
6289,302,Ọ̀tábíyìí ti filẹ̀ ṣaṣọ bora,Ọ̀tábíyìí ti kú,Ọ̀tábíyìí wà láàyè,0,1,yo,wrong
6290,303,Àyọ̀ká ń fẹ́wọ́,Àyọ̀ká ń jalè,Àyọ̀ká ń ṣọ́ nǹkan,0,1,yo,wrong
6291,304,Àyọ̀ká fẹ́ sọ̀rọ̀,Àyọ̀ká ń jalè,Àyọ̀ká ń ṣọ́ nǹkan,1,0,yo,wrong
6292,305,Táyé gbẹ́ní lọ odò ni,Táyé pẹ́ lódò,Táyé tètè dé látodò,0,1,yo,wrong
6293,306,Ó kómi síta bí ọmọ ọjọ́ mẹ́jọ,Ó pòkìkí mi lórí ìṣẹ̀lẹ̀,Ó fiwá pamọ́,0,1,yo,wrong
6294,307,Ó pamí mọ́ bí awùsá,Ó pòkìkí mi lórí ìṣẹ̀lẹ̀,Ó fiwá pamọ́,1,0,yo,wrong
6295,308,Kòjẹ́ kí n fẹ̀dọ̀ lórí òróòro,Kò jẹ́ kí n nísinmi,Kò jẹ́ kí n dààmú,0,1,yo,wrong
6296,309,Ó jẹ́ kí n fẹ̀dọ̀ lórí òróòro,Kò jẹ́ kí n nísinmi,Kò jẹ́ kí n dààmú,1,0,yo,wrong
6297,310,Ẹkùn ni Bímpé,Akínkanjú ni Bímpé,Ọ̀lẹ ni Bímpé,1,0,yo,wrong
6298,311,Adé ń mú u ùn lẹ̀ fún wa ni,Adé ń parọ́ fún wa ni,Adé ń ṣòótọ́ fún wa ni,0,1,yo,wrong
6299,312,Ó kọtí ikún sí àmọ̀ràn mi,Ó kọ̀ láti kọ àmọ̀ràn mi,Ó kọ̀ láti gba àmọ̀ràn mi,0,1,yo,wrong
6300,313,Ajíbádé ń rẹ́rìn-ín sí mi,Ó fà mí mọ́ra,Ó pa mí tì,1,0,yo,wrong
6301,314,Táyé gbéná wojú Àjàní,Táyé bínú sí Àjàní,Táyé rọnú sí Àjàní,0,1,yo,wrong
6302,315,Táyé rọ Àjàní ninú,Táyé bínú sí Àjàní,Táyé rọnú sí Àjàní,1,0,yo,wrong
6303,316,Ó wọ́ ọ mọ́dọ̀,Ó pa á tì,Ó fà á mọ́ra,1,0,yo,wrong
6304,317,Àdì̀gún tu Ayọ̀ nínú,Àdìgún bínú sí Ayọ̀,Àdìgún rọnú sí Ayọ̀,1,0,yo,wrong
6305,318,Ó ń fọwọ́ bò mí lẹ́nu,Ó ń fagídí mú mi sọ̀rọ̀,Ó ń fẹ̀sọ̀ mú mi sọ̀rọ̀,1,0,yo,wrong
6306,319,Ọmọ náà dídìí,Ọmọ náà fẹ́ràn ìbálòpọ̀,Ọmọ náà kò fẹ́ràn ìbálòpọ̀,1,0,yo,wrong
6307,320,Ọmọ orí títì ni Àdìsá,Ọmọ tí kò ní olùbáwí ni Àdìsá,Ọmọ tí ò ní akẹ́nijù ni Àdìsá,0,1,yo,wrong
6308,321,A kú ìkúnu,A kú ààwẹ̀,A kú ìjẹ ọ̀pọ̀,1,0,yo,wrong
6309,322,Bólú ń wo aago aláago sáré,Bólú ń wo ìgbésẹ̀ ẹlòmìíràn láti gbé tirẹ̀,Bólú kò wo ìgbésẹ̀ ẹlòmìíràn láti gbé tirẹ̀,0,1,yo,wrong
6310,323,Afọ́fungbémi,Ẹni tí ó gọ̀,Ẹni tó gbọ́n,0,1,yo,wrong
6311,324,Agbọ́nbí aṣarun,Ẹni tí ó gọ̀,Ẹni tó gbọ́n,1,0,yo,wrong
6312,325,Tàlàbí sòkò ọ̀rọ̀ lu olùkọ́,Tàlàbí sọ ọ̀rọ̀ tí ó tàbùkù olùkọ́,Tàlàbí sọ ọ̀rọ̀ tí ó ra iyì fún olùkọ́,0,1,yo,wrong
6313,326,Ayọ̀ ò ṣe fìrètí sí,Mo ní ìrètí nínú Olú,Mi ní ìjákulẹ̀ lórí Olú,0,1,yo,wrong
6314,327,Olúbáre ti dẹni ilẹ̀,Olúbáre ti di ẹni tí ó ní ọlá,Olúbáre ti di olòṣì,0,1,yo,wrong
6315,328,Ìgbín ni Dàda,Dàdá lọ́ra,Dàdá yára,0,1,yo,wrong
6316,329,Àdìó kọ̀yìn sími,Àdìó pa mí tì,Àdìó fà mí mọ́ra,0,1,yo,wrong
6317,330,Àdìó kọjú sími,Àdìó pa mí tì,Àdìó fà mí mọ́ra,1,0,yo,wrong
6318,331,Kẹ́hìndé subú sọ́wọ́ Ìdòwú,Kẹ́hìndé fìyà jẹ Ìdòwú,Kẹ́hìndé dá Ìdòwú lọ́lá,0,1,yo,wrong
6319,332,Wọ́n dáná yá Olú,Wọ́n ró Olú lágbára,Wọ́n gbagbára lọ́wọ́ olú,1,0,yo,wrong
