,Unnamed: 0.1,Unnamed: 0,prompt,opt1,opt2,pred,act,lang,label,cos_sim
3167,3167,427,ಅವರು ನೀಡಿದ್ದ ನೀರು ಬಾವಿಯ ನೀರಿನಂತೆ ಉಪ್ಪಾಗಿತ್ತು,ಅವರು ನೀಡಿದ ನೀರಿನ ರುಚಿ ಉಪ್ಪಾಗಿತ್ತು,ಅವರು ನೀಡಿದ ನೀರಿನ ರುಚಿ ಉಪ್ಪಾಗಿರಲಿಲ್ಲ,1,1,kn,correct,0.912097990512848
3168,3168,428,ಅವಳು ಹುಣ್ಣಿಮೆಯ ಚಂದ್ರನಂತೆ ಹೊಳೆಯುತ್ತಿದ್ದಳು,ಅವಳು ಹೊಳೆಯುತ್ತಿದ್ದಳು,ಅವಳು ಹೊಳೆಯುತ್ತಿರಲಿಲ್ಲ,0,0,kn,correct,0.8158870935440063
3169,3169,429,ಆಕೆ ಮಾಡೆಲ್ ನಂತೆ ಆಲಂಕಾರ ಮಾಡಿಕೊಂಡಿದ್ದಳು,ಆಕೆ ಹೆಚ್ಚು ಅಲಂಕಾರ ಮಾಡಿಕೊಂಡಿದ್ದಳು,ಆಕೆ ಕಡಿಮೆ ಅಲಂಕಾರ ಮಾಡಿದ್ದಳು,0,0,kn,correct,0.850302517414093
3170,3170,430,ಆಕೆ ಹಳ್ಳಿ ಹೆಂಗಸಿನಂತೆ ಆಲಂಕಾರ ಮಾಡಿಕೊಂಡಿದ್ದಳು,ಆಕೆ ಹೆಚ್ಚು ಅಲಂಕಾರ ಮಾಡಿಕೊಂಡಿದ್ದಳು,ಆಕೆ ಕಡಿಮೆ ಅಲಂಕಾರ ಮಾಡಿದ್ದಳು,1,1,kn,correct,0.850302517414093
3171,3171,431,ಆ ಊಟವು ರಾಗಿಮುದ್ದೆಯಂತೆ ಆರೋಗ್ಯಕರವಾಗಿತ್ತು,ಊಟ ಆರೋಗ್ಯಕರವಾಗಿತ್ತು,ಊಟ ಆರೋಗ್ಯಕರವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.8769887685775757
3172,3172,432,ಆ ಪ್ರಾಣಿಯು ಕಪ್ಪೆಯಂತೆ ಅತಿಯಾದ ನಿದ್ರೆ ಮಾಡುತ್ತಿತ್ತು,ಆ ಪ್ರಾಣಿ ಕಡಿಮೆ ನಿದ್ದೆ ಮಾಡುತ್ತಿತ್ತು,ಆ ಪ್ರಾಣಿ ಕಡಿಮೆ ನಿದ್ದೆ ಮಾಡುತ್ತಿತ್ತು,1,1,kn,correct,1.0
3173,3173,433,ಆ ಹೆಂಗಸು ರಂಬೆಯಂತೆ ಸುಂದರವಾಗಿದ್ದಳು,ಆ ಹೆಂಗಸು ಸುಂದರವಾಗಿದ್ದಳು,ಆ ಹೆಂಗಸು ಕುರೂಪಿಯಾಗಿದ್ದಳು,0,0,kn,correct,0.8811864852905273
3174,3174,434,ಆ ಚಾದರವು ಹಾಸಿಗೆಯಂತೆ ಮೃದುವಾಗಿತ್ತು,ಆ ಚಾದರ ಮೃದುವಾಗಿತ್ತು,ಆ ಚಾದರ ಮೃದುವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.8711040616035461
3175,3175,435,ಅದು ಕೆರೆಯಂತೆ ಅಗಲವಾಗಿತ್ತು,ಆ ಜಾಗದ ಅಗಲವಾಗಿತ್ತು,ಆ ಜಾಗ ಅಗಲವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.8679763078689575
3176,3176,436,ಅದು ನದಿಯಂತೆ ಅಗಲವಾಗಿತ್ತು,ಆ ಜಾಗದ ಅಗಲವಾಗಿತ್ತು,ಆ ಜಾಗ ಅಗಲವಾಗಿರಲಿಲ್ಲ,1,1,kn,correct,0.8679763078689575
3177,3177,437,ಆ ಆಟವು ಸ್ಕೈ ಡ್ರೈವ್ ನಂತೆ ರೋಚಕವಾಗಿತ್ತು,ಆಟ ರೋಚಕವಾಗಿತ್ತು,ಆಟ ರೋಚಕವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.8765949606895447
3178,3178,438,ಇದು ಐಸ್ ಕ್ರೀಮ್ ನಂತೆ ತಣ್ಣಗಿತ್ತು,ಆ ವಸ್ತು ತಣ್ಣಗಿತ್ತು,ಆ ವಸ್ತು ತಣ್ಣಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.8825088143348694
3179,3179,439,ಇದು ಸೂಪ್ ನಂತೆ ತಣ್ಣಗಿತ್ತು,ಆ ವಸ್ತು ತಣ್ಣಗಿತ್ತು,ಆ ವಸ್ತು ತಣ್ಣಗಿರಲಿಲ್ಲ,1,1,kn,correct,0.8825088143348694
3180,3180,440,ಅದು ಇಡ್ಲಿಯಂತೆ ಗರಿಗರಿಯಾಗಿತ್ತು,ಅದು ಗರಿಗರಿಯಾಗಿತ್ತು,ಅದು ಗರಿಗರಿಯಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.7868226766586304
3181,3181,441,ಅದು ದೋಸೆಯಂತೆ ಗರಿಗರಿಯಾಗಿತ್ತು,ಅದು ಗರಿಗರಿಯಾಗಿತ್ತು,ಅದು ಗರಿಗರಿಯಾಗಿರಲಿಲ್ಲ,1,1,kn,correct,0.7868226766586304
3182,3182,442,ಅವಳು ಹಾಕಿದ್ದ ಒಡವೆಯು ಚಿನ್ನದಂತೆ ಗಟ್ಟಿಯಾಗಿತ್ತು,ಅವಳ ಒಡವೆ ತುಂಬಾ ಗಟ್ಟಿ ಇತ್ತು,ಅವಳ ಒಡವೆ ತುಂಬಾ ಟಳ್ಳಾಗಿತ್ತು,0,0,kn,correct,0.9500857591629028
3183,3183,443,ಆಕೆಯ ಉಡುಪು ಕಾಮನ ಬಿಲ್ಲಿನಂತೆ ಆಕರ್ಷಕ ಬಣ್ಣಗಳಿಂದ ಕೂಡಿತ್ತು,ಆಕೆಯ ಉಡುಪು ಆಕರ್ಷಕ ಬಣ್ಣಗಳಿಂದ ಕೂಡಿತ್ತು,ಆಕೆಯ ಉಡುಪು ಆಕರ್ಷಕ ಬಣ್ಣಗಳನ್ನು ಹೊಂದಿರಲಿಲ್ಲ,0,0,kn,correct,0.917190968990326
3184,3184,444,ಆಕೆಯ ಉಡುಪು ಬಿಳಿ ಹಲಗೆಯಂತೆ ಆಕರ್ಷಕ ಬಣ್ಣಗಳಿಂದ ಕೂಡಿತ್ತು,ಆಕೆಯ ಉಡುಪು ಆಕರ್ಷಕ ಬಣ್ಣಗಳಿಂದ ಕೂಡಿತ್ತು,ಆಕೆಯ ಉಡುಪು ಆಕರ್ಷಕ ಬಣ್ಣಗಳನ್ನು ಹೊಂದಿರಲಿಲ್ಲ,1,1,kn,correct,0.917190968990326
3185,3185,445,ಈ ಮನೆಯು ಹೊಸ ಕಟ್ಟಡದಂತೆ ಹಳೆಯದು,ಆ ಮನೆ ಹಳೆಯದು,ಆ ಮನೆ ಹೊಸದು,0,0,kn,correct,0.8509253859519958
3186,3186,446,ಆತ ಮಾತನಾಡುವುದು ಪಿಸುಮಾತಿನಂತೆ ಕರ್ಕಶವಾಗಿದೆ,ಆತ ಮಾತನಾಡುವುದು ಕರ್ಕಶವಾಗಿದೆ,ಆತ ಮಾತಾಡುವುದು ಇಂಪಾಗಿದೆ,0,0,kn,correct,0.9273742437362672
3187,3187,447,ಇವನು ಅಜ್ಜಿಯಂತೆ ಮುದ್ದಾಗಿದ್ದಾನೆ,ಇವನು ಮುದ್ದಾಗಿದ್ದಾನೆ ಇವನು ಮುದ್ದಾಗಿಲ್ಲ,ಇವನು ಮುದ್ದಾಗಿಲ್ಲ,0,0,kn,correct,0.8844386339187622
3188,3188,448,ಅಂದು ಹುಣ್ಣಿಮೆಯ ದಿನದಂತೆ ಕಗ್ಗತ್ತಲು ಕವಿದಿತ್ತು,ಅಂದು ಕಗ್ಗತ್ತಲು ಕವಿದಿತ್ತು,ಅಂದು ಕಗ್ಗತ್ತಲು ಕವಿದಿರಲಿಲ್ಲ,0,0,kn,correct,0.7510337233543396
3189,3189,449,ಅವನು ಶಿಶುವಿನಂತೆ ಕಿರಿಯವನಾಗಿದ್ದಾನೆ,ಅವನು ಕಿರಿಯವನಾಗಿದ್ದಾನೆ,ಅವನು ಕಿರಿಯವನಾಗಿಲ್ಲ,0,0,kn,correct,0.8920660018920898
3190,3190,450,ಅವನು ಅಜ್ಜನಂತೆ ಕಿರಿಯವನಾಗಿದ್ದಾನೆ,ಅವನು ಕಿರಿಯವನಾಗಿದ್ದಾನೆ,ಅವನು ಕಿರಿಯವನಾಗಿಲ್ಲ,1,1,kn,correct,0.8920660018920898
3191,3191,451,ಆತನ ದಿರಿಸು ಅಧಿಕಾರಿಯಂತೆ ಶುಚಿಯಾಗಿತ್ತು,ಆತನ ದಿರಿಸು ಶುಚಿಯಾಗಿತ್ತು,ಆತನ ದಿರಿಸು ಶುಚಿಯಾಗಿಲ್ಲ,0,0,kn,correct,0.8741912245750427
3192,3192,452,ಆತನ ದಿರಿಸು ಭಿಕ್ಷುಕನಂತೆ ಶುಚಿಯಾಗಿತ್ತು,ಆತನ ದಿರಿಸು ಶುಚಿಯಾಗಿತ್ತು,ಆತನ ದಿರಿಸು ಶುಚಿಯಾಗಿಲ್ಲ,1,1,kn,correct,0.8741912245750427
3193,3193,453,ಆ ತಿಂಡಿಯು ಬ್ರೆಡ್ ನಂತೆ ತೆಳುವಾಗಿತ್ತು,ಆ ತಿಂಡಿಯು ತೆಳುವಾಗಿತ್ತು,ಆ ತಿಂಡಿಯು ತೆಳುವಾಗಿಲ್ಲ,1,1,kn,correct,0.8496266603469849
3194,3194,454,ಆ ಜಾಗವು ಆಕಾಶದಂತೆ ಎತ್ತರವಾಗಿತ್ತು,ಆ ಜಾಗವು ಎತ್ತರವಾಗಿತ್ತು,ಆ ಜಾಗವು ಎತ್ತರವಾಗಿಲ್ಲ,0,0,kn,correct,0.8312825560569763
3195,3195,455,ಅದರ ಆಕಾರವು ಚೌಕದಂತೆ ವಕ್ರವಾಗಿದೆ,ಅದರ ಆಕಾರವು ವಕ್ರವಾಗಿದೆ,ಅದರ ಆಕಾರವು ವಕ್ರವಾಗಿಲ್ಲ,0,0,kn,correct,0.843552827835083
3196,3196,456,ಆಕೆಯ ರಾಗವು ಹಾಡುಗಾರ್ತಿಯಷ್ಟು ಇಂಪಾಗಿದೆ,ಆಕೆಯ ರಾಗವು ಇಂಪಾಗಿದೆ,ಆಕೆಯ ರಾಗವು ಇಂಪಾಗಿಲ್ಲ,0,0,kn,correct,0.8813194632530212
3197,3197,457,ಇವನು ಮಗುವಿನಷ್ಟು ಖುಷಿಯಾಗಿದ್ದಾನೆ,ಇವನು ಖುಷಿಯಾಗಿದ್ದಾನೆ,ಇವನು ಖುಷಿಯಾಗಿಲ್ಲ,0,0,kn,correct,0.8367747664451599
3198,3198,458,ಅವನು ಆನೆಯಂತೆ ದೊಡ್ಡದಾಗಿದ್ದಾನೆ,ಅವನು ದೊಡ್ಡದಾಗಿದ್ದಾನೆ,ಅವನು ದೊಡ್ಡದಾಗಿಲ್ಲ,0,0,kn,correct,0.848723292350769
3199,3199,459,ಆಕೆ ದೇವತೆಯಂತೆ ಪೂಜ್ಯನೀಯವಾಗಿರುವಳು,ಆಕೆ ಪೂಜ್ಯನೀಯವಾಗಿರುವಳು,ಆಕೆ ಪೂಜ್ಯನೀಯವಾಗಿಲ್ಲ,0,0,kn,correct,0.7699609398841858
3200,3200,460,ಆಕೆ ದೆವ್ವದಂತೆ ಪೂಜ್ಯನೀಯವಾಗಿರುವಳು,ಆಕೆ ಪೂಜ್ಯನೀಯವಾಗಿರುವಳು,ಆಕೆ ಪೂಜ್ಯನೀಯವಾಗಿಲ್ಲ,1,1,kn,correct,0.7699609398841858
3201,3201,461,ಆ ಕಟ್ಟಡವು ಬಂಗಲೆಯಂತೆ ಐಷಾರಾಮಿಯಾಗಿದೆ,ಆ ಕಟ್ಟಡವು ಐಷಾರಾಮಿಯಾಗಿದೆ,ಆ ಕಟ್ಟಡವು ಐಷಾರಾಮಿಯಾಗಿಲ್ಲ,0,0,kn,correct,0.8889742493629456
3202,3202,462,ಅವನು ಅಂಬಾನಿಯಂತೆ ಶ್ರೀಮಂತ,ಅವನು ಶ್ರೀಮಂತ,ಅವನು ಶ್ರೀಮಂತನಲ್ಲ,0,0,kn,correct,0.8198713064193726
3203,3203,463,ಅವನು ಭಿಕ್ಷುಕನಂತೆ ಶ್ರೀಮಂತ,ಅವನು ಶ್ರೀಮಂತ,ಅವನು ಶ್ರೀಮಂತನಲ್ಲ,1,1,kn,correct,0.8198713064193726
3204,3204,464,ಆ ಎಣ್ಣೆ ಹರಳೆಣ್ಣೆಯಷ್ಟು ಸ್ನಿಗ್ಧವಾಗಿದೆ,ಆ ಎಣ್ಣೆ ಸ್ನಿಗ್ಧವಾಗಿದೆ,ಆ ಎಣ್ಣೆ ಸ್ನಿಗ್ಧವಾಗಿಲ್ಲ,1,1,kn,correct,0.8653420209884644
3205,3205,465,ಶಕ್ತಿಯು ವಿದ್ಯುತ್ ಶಕ್ತಿಯಂತೆ ಅನಿಯಮಿತವಾಗಿದೆ,ಶಕ್ತಿಯು ಅನಿಯಮಿತವಾಗಿದೆ,ಶಕ್ತಿಯು ಅನಿಯಮಿತವಾಗಿಲ್ಲ,1,1,kn,correct,0.9554951190948486
3206,3206,466,ಆಕೆ ಟಾಪರ್ ನಷ್ಟು ಮಹೊನ್ನತವಾಗಿದ್ದಾಳೆ,ಆಕೆ ಮಹೊನ್ನತವಾಗಿದ್ದಾಳೆ,ಆಕೆ ಮಹೊನ್ನತವಾಗಿಲ್ಲ,0,0,kn,correct,0.8120844960212708
3207,3207,467,ಆಕೆ ಸಾಮಾನ್ಯ ವಿದ್ಯಾರ್ಥಿಯಷ್ಟು ಮಹೊನ್ನತವಾಗಿದ್ದಾಳೆ,ಆಕೆ ಮಹೊನ್ನತವಾಗಿದ್ದಾಳೆ,ಆಕೆ ಮಹೊನ್ನತವಾಗಿಲ್ಲ,1,1,kn,correct,0.8120844960212708
3208,3208,468,ಆ ಸಬ್ಜೆಕ್ಟ್ ಫಿಸಿಕ್ಸ್ ನಂತೆ ಜಟಿಲವಾಗಿತ್ತು,ಆ ಸಬ್ಜೆಕ್ಟ್ ಜಟಿಲವಾಗಿತ್ತು,ಆ ಸಬ್ಜೆಕ್ಟ್ ಜಟಿಲವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.908043086528778
3209,3209,469,ಆ ವಸ್ತುವಿನ ಶಾಖ ಸೂರ್ಯನಷ್ಟು ಬಿಸಿಯಿದೆ,ಆ ವಸ್ತುವಿನ ಶಾಖ ಬಿಸಿಯಿದೆ,ಆ ವಸ್ತುವಿನ ಶಾಖ ಬಿಸಿಯಿಲ್ಲ,0,0,kn,correct,0.8927043080329895
3210,3210,470,ಆ ನಕ್ಷತ್ರವು ಭೂಮಿಯಿಂದ ಚಂದ್ರನಷ್ಟು ದೂರದಲ್ಲಿದೆ,ಆ ನಕ್ಷತ್ರವು ಭೂಮಿಯಿಂದ ದೂರದಲ್ಲಿದೆ,ಆ ನಕ್ಷತ್ರವು ಭೂಮಿಯಿಂದ ದೂರದಲ್ಲಿಲ್ಲ,1,1,kn,correct,0.9604319334030152
3211,3211,471,ಸುನಾಮಿ ಜ್ವಾಲಾಮುಖಿಯಂತೆ ಪ್ರಾಕೃತಿಕವಾಗಿದೆ,ಸುನಾಮಿ ಜ್ವಾಲಾಮುಖಿಯಂತೆ ಪ್ರಾಕೃತಿಕವಾಗಿದೆ,ಸುನಾಮಿ ಜ್ವಾಲಾಮುಖಿಯಂತೆ ಪ್ರಾಕೃತಿಕವಾಗಿಲ್ಲ,0,0,kn,correct,0.9139674305915833
3212,3212,472,ಕ್ರಿಕೆಟ್ ನಲ್ಲಿ ಸಿಕ್ಸರ್ ಬಾರಿಸುವುದು ಕಷ್ಟ,ಕ್ರಿಕೆಟ್ ನಲ್ಲಿ ಸಿಕ್ಸರ್ ಗಳಿಸುವುದು ಕಷ್ಟ,ಕ್ರಿಕೆಟ್ ನಲ್ಲಿ ಸಿಕ್ಸರ್ ಗಳಿಸುವುದು ಕಷ್ಟ,0,0,kn,correct,1.0000001192092896
3213,3213,473,ಆ ಸಾಮಾನು ಚಕ್ರದಂತೆ ದುಂಡಾಗಿದೆ,ಆ ಸಾಮಾನು ದುಂಡಾಗಿದೆ,ಆ ಸಾಮಾನು ದುಂಡಾಗಿಲ್ಲ,0,0,kn,correct,0.8231028914451599
3214,3214,474,ಆ ಲೆಕ್ಚರ್ ಮ್ಯಾಜಿಕ್ ಶೋ ನಂತೆ ಆಸಕ್ತಿದಾಯಕವಾಗಿತ್ತು,ಆ ಲೆಕ್ಚರ್ ಆಸಕ್ತಿದಾಯಕವಾಗಿತ್ತು,ಆ ಲೆಕ್ಚರ್ ಆಸಕ್ತಿದಾಯಕವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.8573501110076904
3215,3215,475,ಆ ಲೆಕ್ಚರ್ ಮ್ಯಾಜಿಕ್ ಶೋ ನಂತೆ ನಿದ್ದೆ ಬರಿಸುವಂತಿತ್ತು,ಆ ಲೆಕ್ಚರ್ ಆಸಕ್ತಿದಾಯಕವಾಗಿತ್ತು,ಆ ಲೆಕ್ಚರ್ ಆಸಕ್ತಿದಾಯಕವಾಗಿರಲಿಲ್ಲ,1,1,kn,correct,0.8573501110076904
3216,3216,476,ಆ ಪ್ರದೇಶದಲ್ಲಿ ಕಾಶ್ಮೀರದಂತೆ ಹಿಮಪಾತವಾಗುತ್ತದೆ,ಆ ಪ್ರದೇಶದಲ್ಲಿ ಹಿಮಪಾತವಾಗುತ್ತದೆ,ಆ ಪ್ರದೇಶದಲ್ಲಿ ಹಿಮಪಾತವಾಗುವುದಿಲ್ಲ,0,0,kn,correct,0.84731525182724
3217,3217,477,ಆತನ ಬದ್ಧತೆ ಕಬ್ಬಿಣದಂತೆ ಗಟ್ಟಿಯಿತ್ತು,ಆತನ ಬದ್ಧತೆ ಗಟ್ಟಿಯಿತ್ತು,ಆತನ ಬದ್ಧತೆ ಗಟ್ಟಿಯಿಲ್ಲ,0,0,kn,correct,0.8361114263534546
3218,3218,478,ಆ ಪೇಂಟಿಂಗ್ ಕಾಮನಬಿಲ್ಲಿನಂತೆ ಅದ್ಭುತವಾಗಿತ್ತು,ಆ ಪೇಂಟಿಂಗ್ ಅದ್ಭುತವಾಗಿತ್ತು,ಆ ಪೇಂಟಿಂಗ್ ಅದ್ಭುತವಾಗಿಲ್ಲ,0,0,kn,correct,0.8019382357597351
3219,3219,479,ಆ ಮ್ಯಾಚ್ ವರ್ಲ್ಡ್ ಕಪ್ ಫೈನಲ್ ಅಂತೆ ಪ್ರಮುಖವಾಗಿತ್ತು,ಆ ಮ್ಯಾಚ್ ಪ್ರಮುಖವಾಗಿತ್ತು,ಆ ಮ್ಯಾಚ್ ಪ್ರಮುಖವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.8679667115211487
3220,3220,480,ಈ ಆಟವು ಫುಟ್ಬಾಲ್ ನಷ್ಟು ವಿಶ್ವದಾದ್ಯಂತ ಪ್ರಸಿದ್ಧಿಯಾಗಿದೆ,ಈ ಆಟವು ವಿಶ್ವದಾದ್ಯಂತ ಪ್ರಸಿದ್ಧಿಯಾಗಿದೆ,ಈ ಆಟವು ವಿಶ್ವದಾದ್ಯಂತ ಪ್ರಸಿದ್ಧಿಯಾಗಿಲ್ಲ,0,0,kn,correct,0.9213607907295228
3221,3221,481,ಆ ವ್ಯಕ್ತಿ ರಾಜಕಾರಣಿಯಂತೆ ಪ್ರಭಾವಿಯಾಗಿದ್ದರು,ಆ ವ್ಯಕ್ತಿ ಪ್ರಭಾವಿಯಾಗಿದ್ದರು,ಆ ವ್ಯಕ್ತಿ ಪ್ರಭಾವಿಯಾಗಿಲ್ಲ,0,0,kn,correct,0.8429019451141357
3222,3222,482,ಊಟದ ರುಚಿಯು ಅಮ್ಮ ಮಾಡಿದ ಅಡುಗೆಯಂತೆ ಸ್ವಾದಿಷ್ಟವಾಗಿತ್ತು,ಊಟದ ರುಚಿಯು ಸ್ವಾದಿಷ್ಟವಾಗಿತ್ತು,ಊಟದ ರುಚಿಯು ಸ್ವಾದಿಷ್ಟವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.8979982733726501
3223,3223,483,ಊಟದ ರುಚಿಯು ಹೋಟೆಲ್ ಅಡುಗೆಯಂತೆ ಸ್ವಾದಿಷ್ಟವಾಗಿತ್ತು,ಊಟದ ರುಚಿಯು ಸ್ವಾದಿಷ್ಟವಾಗಿತ್ತು,ಊಟದ ರುಚಿಯು ಸ್ವಾದಿಷ್ಟವಾಗಿರಲಿಲ್ಲ,1,1,kn,correct,0.8979982733726501
3224,3224,484,ಅದರ ಎತ್ತರ ಮೌಂಟ್ಎವರೆಸ್ಟ್ ನಷ್ಟು ಇತ್ತು,ಅದರ ತುಂಬಾ ಎತ್ತರ ಇತ್ತು,ಅದರ ತುಂಬಾ ಎತ್ತರ ಇಲ್ಲ,0,0,kn,correct,0.8242377638816833
3225,3225,485,ಆ ಸದ್ದು ಪಕ್ಷಿಗಳ ದನಿಯಂತೆ ಸಣ್ಣದಾಗಿತ್ತು,ಆ ಸದ್ದು ಸಣ್ಣದಾಗಿತ್ತು,ಆ ಸದ್ದು ಸಣ್ಣದಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.9190241098403932
3226,3226,486,ಆ ಸದ್ದು ಪ್ರಾಣಿಗಳ ದನಿಯಂತೆ ಸಣ್ಣದಾಗಿತ್ತು,ಆ ಸದ್ದು ಸಣ್ಣದಾಗಿತ್ತು,ಆ ಸದ್ದು ಸಣ್ಣದಾಗಿರಲಿಲ್ಲ,1,1,kn,correct,0.9190241098403932
3227,3227,487,ಈ ಪ್ರಾಣಿಯು ಸಿಂಹದಂತೆ ಕಾಡುಪ್ರಾಣಿ,ಈ ಪ್ರಾಣಿಯು ಕಾಡುಪ್ರಾಣಿ,ಈ ಪ್ರಾಣಿಯು ಕಾಡುಪ್ರಾಣಿಯಲ್ಲ,0,0,kn,correct,0.8733941316604614
3228,3228,488,ಅವರ ಸಾಧನೆ ಪರ್ವತದಂತೆ ದೊಡ್ಡದು,ಅವರ ಸಾಧನೆ ದೊಡ್ಡದು,ಅವರ ಸಾಧನೆ ದೊಡ್ಡದಲ್ಲ,0,0,kn,correct,0.8802915215492249
3229,3229,489,ಅವರ ನಗು ಮಗುವಿನಂತೆ ಮುದ್ದಾಗಿತ್ತು,ಅವರ ನಗು ಮುದ್ದಾಗಿತ್ತು,ಅವರ ನಗು ಮುದ್ದಾಗಿಲ್ಲ,0,0,kn,correct,0.8549948930740356
3230,3230,490,ಅವನು ಕೃಷ್ಣನಂತೆ ಕೊಳಲು ನುಡಿಸುತ್ತಿದ್ದನು,ಅವನು ಕೊಳಲು ನುಡಿಸುತ್ತಿದ್ದನು,ಅವನು ಕೊಳಲು ನುಡಿಸುತ್ತಿರಲಿಲ್ಲ,0,0,kn,correct,0.7953833937644958
3231,3231,491,ಅವನ ಕೆನ್ನೆ ಹಾಲಿನಂತೆ ಬಿಳುಪಾಗಿತ್ತು,ಅವನ ಕೆನ್ನೆ ಬಿಳುಪಾಗಿತ್ತು,ಅವನ ಕೆನ್ನೆ ಬಿಳುಪಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.8730946779251099
3232,3232,492,ಅವರ ಅನುಭವ ಸಮುದ್ರದ್ದಷ್ಟು ಅಗಾಧ,ಅವರ ಅನುಭವ ಅಗಾಧ,ಅವರ ಅನುಭವ ಅಗಾಧವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct,0.8599396347999573
3233,3233,493,ದಿನೇ ದಿನೇ ಚಿನ್ನದ ಬೆಲೆ ಗಗನಕೇರುತ್ತಿದೆ,ದಿನೇ ದಿನೇ ಚಿನ್ನದ ಬೆಲೆ ಏರುತ್ತಿದೆ,ದಿನೇ ದಿನೇ ಚಿನ್ನದ ಬೆಲೆ ಏರುತ್ತಿಲ್ಲ,0,0,kn,correct,0.9197732210159302
3234,3234,494,ದಿನೇ ದಿನೇ ಚಿನ್ನದ ಬೆಲೆ ಪಾತಾಳಕ್ಕೆ ಇಳಿಯುತ್ತಿದೆ,ದಿನೇ ದಿನೇ ಚಿನ್ನದ ಬೆಲೆ ಏರುತ್ತಿದೆ,ದಿನೇ ದಿನೇ ಚಿನ್ನದ ಬೆಲೆ ಏರುತ್ತಿಲ್ಲ,1,1,kn,correct,0.9197732210159302
3235,3235,495,ವಸ್ತುವಿನ ಬಣ್ಣ ಕಲ್ಲಿನಂತೆ ಬೆಳ್ಳಗೆ ಇದೆ,ವಸ್ತುವಿನ ಬಣ್ಣ ಬೆಳ್ಳಗೆ ಇದೆ,ವಸ್ತುವಿನ ಬಣ್ಣ ಬೆಳ್ಳಗೆ ಇಲ್ಲ,1,1,kn,correct,0.8732712268829346
3236,3236,496,ಫುಟ್ಬಾಲ್ ನ ಆಕಾರ ದುಂಡಾಗಿ ಇದೆ,ಫುಟ್ಬಾಲ್ ಆಕಾರ ದುಂಡಾಗಿ ಇದೆ,ಫುಟ್ಬಾಲ್ ಆಕಾರ ದುಂಡಾಗಿ ಇಲ್ಲ,0,0,kn,correct,0.8885248303413391
3237,3237,497,ಅವರು ಮದರ್ ತೆರೇಸಾ ನಂತೆ ಕರುಣಾಮಯಿ,ಅವರು ಕರುಣಾಮಯಿ,ಅವರು ಕರುಣಾಮಯಿಯಲ್ಲ,0,0,kn,correct,0.7863057851791382
3238,3238,498,ಆ ದೇಶ ಸಿಂಗಪುರದಷ್ಟು ಸ್ವಚ್ಛತೆಯಿಂದ ಕೂಡಿದೆ,ಆ ದೇಶ ಹೆಚ್ಚು ಸ್ವಚ್ಛತೆಯಿಂದ ಕೂಡಿದೆ,ಆ ದೇಶ ಹೆಚ್ಚು ಸ್ವಚ್ಛತೆಯಿಂದ ಕೂಡಿಲ್ಲ,0,0,kn,correct,0.919736623764038
3239,3239,499,ಅವರು ಭಗತ್ ಸಿಂಗ್ ಕ್ರಾಂತಿಕಾರಿಗಳು,ಅವರು ಕ್ರಾಂತಿಕಾರಿಗಳು,ಅವರು ಕ್ರಾಂತಿಕಾರಿಗಳಲ್ಲ,0,0,kn,correct,0.8663089275360107
3240,3240,500,ಜಗತ್ತಿನಲ್ಲಿ ಆನ್ಲೈನ್ ಶಿಕ್ಷಣ ಟ್ರೆಂಡ್ ಆಗಿ ಬದಲಾಗುತ್ತಿದೆ,ಜಗತ್ತಿನಲ್ಲಿ ಟ್ರೆಂಡ್ ಆಗಿ ಬದಲಾಗುತ್ತಿದೆ,ಜಗತ್ತಿನಲ್ಲಿ ಟ್ರೆಂಡ್ ಆಗಿ ಬದಲಾಗುತ್ತಿಲ್ಲ,0,0,kn,correct,0.9237756729125975
3241,3241,501,ಅದರ ಗಾತ್ರ ಟೆಲಿಫೋನ್ ನಷ್ಟು ದೊಡ್ಡದು,ಅದರ ಗಾತ್ರ ದೊಡ್ಡದು,ಅದರ ಗಾತ್ರ ದೊಡ್ಡದಲ್ಲ,0,0,kn,correct,0.8873697519302368
3242,3242,502,ಆಹಾರವು ಮೊಟ್ಟೆಯಂತೆ ಹೆಚ್ಚು ಪ್ರೋಟೀನ್ ಅಂಶ ಹೊಂದಿದೆ,ಆಹಾರವು ಹೆಚ್ಚು ಪ್ರೋಟೀನ್ ಅಂಶ ಹೊಂದಿದೆ,ಆಹಾರವು ಹೆಚ್ಚು ಪ್ರೋಟೀನ್ ಅಂಶ ಹೊಂದಿಲ್ಲ,0,0,kn,correct,0.9048827290534972
